uuid,timestamp,event,hotel_bookings,price_category
3553890165642,2046-06-23 05:07:55,Standard prices,90,standard
3553890165642,2046-06-23 15:07:55,Send offer,,
3554741206698,2046-06-24 01:07:55,Guest request,,
3554741206698,2046-06-24 11:07:55,Premium prices,94,premium
3554741206698,2046-06-24 21:07:55,Send offer,,
3555500928095,2046-06-25 07:07:55,Guest request,,
3555500928095,2046-06-25 17:07:55,Standard prices,87,standard
3555500928095,2046-06-26 03:07:55,Send offer,,
3555931516072,2046-06-26 13:07:55,Guest request,,
3555931516072,2046-06-26 23:07:55,Standard prices,46,standard
3555931516072,2046-06-27 09:07:55,Send offer,,
3556338579221,2046-06-27 19:07:55,Guest request,,
3556338579221,2046-06-28 05:07:55,Standard prices,20,standard
3556338579221,2046-06-28 15:07:55,Send offer,,
3557041963214,2046-06-29 01:07:55,Guest request,,
3557041963214,2046-06-29 11:07:55,Premium prices,99,premium
3557041963214,2046-06-29 21:07:55,Send offer,,
3557137099199,2046-06-30 07:07:55,Guest request,,
3557137099199,2046-06-30 17:07:55,Standard prices,81,standard
3557137099199,2046-07-01 03:07:55,Send offer,,
3558012951237,2046-07-01 13:07:55,Guest request,,
3558012951237,2046-07-01 23:07:55,Standard prices,69,standard
3558012951237,2046-07-02 09:07:55,Send offer,,
3558518924413,2046-07-02 19:07:55,Guest request,,
3558518924413,2046-07-03 05:07:55,Standard prices,61,standard
3558518924413,2046-07-03 15:07:55,Send offer,,
3558724495751,2046-07-04 01:07:55,Guest request,,
3558724495751,2046-07-04 11:07:55,Premium prices,98,premium
3558724495751,2046-07-04 21:07:55,Send offer,,
3559310063848,2046-07-05 07:07:55,Guest request,,
3559310063848,2046-07-05 17:07:55,Standard prices,86,standard
3559310063848,2046-07-06 03:07:55,Send offer,,
3560214909171,2046-07-06 13:07:55,Guest request,,
3560214909171,2046-07-06 23:07:55,Standard prices,38,standard
3560214909171,2046-07-07 09:07:55,Send offer,,
3561080895699,2046-07-07 19:07:55,Guest request,,
3561080895699,2046-07-08 05:07:55,Standard prices,90,standard
3561080895699,2046-07-08 15:07:55,Send offer,,
3561573122319,2046-07-09 01:07:55,Guest request,,
3561573122319,2046-07-09 11:07:55,Standard prices,85,standard
3561573122319,2046-07-09 21:07:55,Send offer,,
3562513916749,2046-07-10 07:07:55,Guest request,,
3562513916749,2046-07-10 17:07:55,Standard prices,26,standard
3562513916749,2046-07-11 03:07:55,Send offer,,
3563151615900,2046-07-11 13:07:55,Guest request,,
3563151615900,2046-07-11 23:07:55,Standard prices,89,standard
3563151615900,2046-07-12 09:07:55,Send offer,,
3563560833031,2046-07-12 19:07:55,Guest request,,
3563560833031,2046-07-13 05:07:55,Standard prices,23,standard
3563560833031,2046-07-13 15:07:55,Send offer,,
3564402727240,2046-07-14 01:07:55,Guest request,,
3564402727240,2046-07-14 11:07:55,Premium prices,95,premium
3564402727240,2046-07-14 21:07:55,Send offer,,
3564864014218,2046-07-15 07:07:55,Guest request,,
3564864014218,2046-07-15 17:07:55,Standard prices,29,standard
3564864014218,2046-07-16 03:07:55,Send offer,,
3565086201085,2046-07-16 13:07:55,Guest request,,
3565086201085,2046-07-16 23:07:55,Standard prices,24,standard
3565086201085,2046-07-17 09:07:55,Send offer,,
3565691827060,2046-07-17 19:07:55,Guest request,,
3565691827060,2046-07-18 05:07:55,Standard prices,27,standard
3565691827060,2046-07-18 15:07:55,Send offer,,
3565802235138,2046-07-19 01:07:55,Guest request,,
3565802235138,2046-07-19 11:07:55,Premium prices,95,premium
3565802235138,2046-07-19 21:07:55,Send offer,,
3566098106054,2046-07-20 07:07:55,Guest request,,
3566098106054,2046-07-20 17:07:55,Premium prices,98,premium
3566098106054,2046-07-21 03:07:55,Send offer,,
3567081250639,2046-07-21 13:07:55,Guest request,,
3567081250639,2046-07-21 23:07:55,Standard prices,30,standard
3567081250639,2046-07-22 09:07:55,Send offer,,
3567753756736,2046-07-22 19:07:55,Guest request,,
3567753756736,2046-07-23 05:07:55,Standard prices,13,standard
3567753756736,2046-07-23 15:07:55,Send offer,,
3567987148852,2046-07-24 01:07:55,Guest request,,
3567987148852,2046-07-24 11:07:55,Standard prices,50,standard
3567987148852,2046-07-24 21:07:55,Send offer,,
3568783321731,2046-07-25 07:07:55,Guest request,,
3568783321731,2046-07-25 17:07:55,Standard prices,36,standard
3568783321731,2046-07-26 03:07:55,Send offer,,
3569365204028,2046-07-26 13:07:55,Guest request,,
3569365204028,2046-07-26 23:07:55,Standard prices,11,standard
3569365204028,2046-07-27 09:07:55,Send offer,,
3569790572868,2046-07-27 19:07:55,Guest request,,
3569790572868,2046-07-28 05:07:55,Standard prices,75,standard
3569790572868,2046-07-28 15:07:55,Send offer,,
3570501077309,2046-07-29 01:07:55,Guest request,,
3570501077309,2046-07-29 11:07:55,Standard prices,72,standard
3570501077309,2046-07-29 21:07:55,Send offer,,
3571129855103,2046-07-30 07:07:55,Guest request,,
3571129855103,2046-07-30 17:07:55,Standard prices,45,standard
3571129855103,2046-07-31 03:07:55,Send offer,,
3571597765984,2046-07-31 13:07:55,Guest request,,
3571597765984,2046-07-31 23:07:55,Standard prices,71,standard
3571597765984,2046-08-01 09:07:55,Send offer,,
3572151602928,2046-08-01 19:07:55,Guest request,,
3572151602928,2046-08-02 05:07:55,Standard prices,87,standard
3572151602928,2046-08-02 15:07:55,Send offer,,
3572955691994,2046-08-03 01:07:55,Guest request,,
3572955691994,2046-08-03 11:07:55,Standard prices,85,standard
3572955691994,2046-08-03 21:07:55,Send offer,,
3573521691262,2046-08-04 07:07:55,Guest request,,
3573521691262,2046-08-04 17:07:55,Premium prices,99,premium
3573521691262,2046-08-05 03:07:55,Send offer,,
3573725461534,2046-08-05 13:07:55,Guest request,,
3573725461534,2046-08-05 23:07:55,Premium prices,99,premium
3573725461534,2046-08-06 09:07:55,Send offer,,
3574719484842,2046-08-06 19:07:55,Guest request,,
3574719484842,2046-08-07 05:07:55,Premium prices,97,premium
3574719484842,2046-08-07 15:07:55,Send offer,,
3574747768944,2046-08-08 01:07:55,Guest request,,
3574747768944,2046-08-08 11:07:55,Standard prices,49,standard
3574747768944,2046-08-08 21:07:55,Send offer,,
3574895617770,2046-08-09 07:07:55,Guest request,,
3574895617770,2046-08-09 17:07:55,Standard prices,18,standard
3574895617770,2046-08-10 03:07:55,Send offer,,
3575509341167,2046-08-10 13:07:55,Guest request,,
3575509341167,2046-08-10 23:07:55,Standard prices,21,standard
3575509341167,2046-08-11 09:07:55,Send offer,,
3575785416319,2046-08-11 19:07:55,Guest request,,
3575785416319,2046-08-12 05:07:55,Standard prices,52,standard
3575785416319,2046-08-12 15:07:55,Send offer,,
3576306653312,2046-08-13 01:07:55,Guest request,,
3576306653312,2046-08-13 11:07:55,Standard prices,79,standard
3576306653312,2046-08-13 21:07:55,Send offer,,
3576449334872,2046-08-14 07:07:55,Guest request,,
3576449334872,2046-08-14 17:07:55,Standard prices,48,standard
3576449334872,2046-08-15 03:07:55,Send offer,,
3577020893283,2046-08-15 13:07:55,Guest request,,
3577020893283,2046-08-15 23:07:55,Standard prices,84,standard
3577020893283,2046-08-16 09:07:55,Send offer,,
3577508545368,2046-08-16 19:07:55,Guest request,,
3577508545368,2046-08-17 05:07:55,Standard prices,36,standard
3577508545368,2046-08-17 15:07:55,Send offer,,
3578374049331,2046-08-18 01:07:55,Guest request,,
3578374049331,2046-08-18 11:07:55,Premium prices,94,premium
3578374049331,2046-08-18 21:07:55,Send offer,,
3578574670586,2046-08-19 07:07:55,Guest request,,
3578574670586,2046-08-19 17:07:55,Standard prices,36,standard
3578574670586,2046-08-20 03:07:55,Send offer,,
3578697185115,2046-08-20 13:07:55,Guest request,,
3578697185115,2046-08-20 23:07:55,Standard prices,76,standard
3578697185115,2046-08-21 09:07:55,Send offer,,
3579431912623,2046-08-21 19:07:55,Guest request,,
3579431912623,2046-08-22 05:07:55,Standard prices,60,standard
3579431912623,2046-08-22 15:07:55,Send offer,,
3580114286233,2046-08-23 01:07:55,Guest request,,
3580114286233,2046-08-23 11:07:55,Standard prices,42,standard
3580114286233,2046-08-23 21:07:55,Send offer,,
3580363165739,2046-08-24 07:07:55,Guest request,,
3580363165739,2046-08-24 17:07:55,Standard prices,29,standard
3580363165739,2046-08-25 03:07:55,Send offer,,
3581343437997,2046-08-25 13:07:55,Guest request,,
3581343437997,2046-08-25 23:07:55,Standard prices,26,standard
3581343437997,2046-08-26 09:07:55,Send offer,,
3581540011727,2046-08-26 19:07:55,Guest request,,
3581540011727,2046-08-27 05:07:55,Standard prices,60,standard
3581540011727,2046-08-27 15:07:55,Send offer,,
3581562238828,2046-08-28 01:07:55,Guest request,,
3581562238828,2046-08-28 11:07:55,Standard prices,56,standard
3581562238828,2046-08-28 21:07:55,Send offer,,
3582471672474,2046-08-29 07:07:55,Guest request,,
3582471672474,2046-08-29 17:07:55,Standard prices,66,standard
3582471672474,2046-08-30 03:07:55,Send offer,,
3583034029025,2046-08-30 13:07:55,Guest request,,
3583034029025,2046-08-30 23:07:55,Standard prices,86,standard
3583034029025,2046-08-31 09:07:55,Send offer,,
3584026722850,2046-08-31 19:07:55,Guest request,,
3584026722850,2046-09-01 05:07:55,Standard prices,31,standard
3584026722850,2046-09-01 15:07:55,Send offer,,
3584474180123,2046-09-02 01:07:55,Guest request,,
3584474180123,2046-09-02 11:07:55,Standard prices,52,standard
3584474180123,2046-09-02 21:07:55,Send offer,,
3584971237224,2046-09-03 07:07:55,Guest request,,
3584971237224,2046-09-03 17:07:55,Premium prices,100,premium
3584971237224,2046-09-04 03:07:55,Send offer,,
3585276015224,2046-09-04 13:07:55,Guest request,,
3585276015224,2046-09-04 23:07:55,Standard prices,12,standard
3585276015224,2046-09-05 09:07:55,Send offer,,
3585765533145,2046-09-05 19:07:55,Guest request,,
3585765533145,2046-09-06 05:07:55,Standard prices,44,standard
3585765533145,2046-09-06 15:07:55,Send offer,,
3586596461266,2046-09-07 01:07:55,Guest request,,
3586596461266,2046-09-07 11:07:55,Premium prices,98,premium
3586596461266,2046-09-07 21:07:55,Send offer,,
3587496936414,2046-09-08 07:07:55,Guest request,,
3587496936414,2046-09-08 17:07:55,Standard prices,72,standard
3587496936414,2046-09-09 03:07:55,Send offer,,
3588041861796,2046-09-09 13:07:55,Guest request,,
3588041861796,2046-09-09 23:07:55,Premium prices,92,premium
3588041861796,2046-09-10 09:07:55,Send offer,,
3588071761290,2046-09-10 19:07:55,Guest request,,
3588071761290,2046-09-11 05:07:55,Standard prices,51,standard
3588071761290,2046-09-11 15:07:55,Send offer,,
3588523646340,2046-09-12 01:07:55,Guest request,,
3588523646340,2046-09-12 11:07:55,Standard prices,33,standard
3588523646340,2046-09-12 21:07:55,Send offer,,
3588720510008,2046-09-13 07:07:55,Guest request,,
3588720510008,2046-09-13 17:07:55,Standard prices,64,standard
3588720510008,2046-09-14 03:07:55,Send offer,,
3589130433202,2046-09-14 13:07:55,Guest request,,
3589130433202,2046-09-14 23:07:55,Standard prices,48,standard
3589130433202,2046-09-15 09:07:55,Send offer,,
3589146119884,2046-09-15 19:07:55,Guest request,,
3589146119884,2046-09-16 05:07:55,Standard prices,70,standard
3589146119884,2046-09-16 15:07:55,Send offer,,
3589677302274,2046-09-17 01:07:55,Guest request,,
3589677302274,2046-09-17 11:07:55,Standard prices,12,standard
3589677302274,2046-09-17 21:07:55,Send offer,,
3589849910769,2046-09-18 07:07:55,Guest request,,
3589849910769,2046-09-18 17:07:55,Standard prices,31,standard
3589849910769,2046-09-19 03:07:55,Send offer,,
3590232728158,2046-09-19 13:07:55,Guest request,,
3590232728158,2046-09-19 23:07:55,Standard prices,46,standard
3590232728158,2046-09-20 09:07:55,Send offer,,
3590833767295,2046-09-20 19:07:55,Guest request,,
3590833767295,2046-09-21 05:07:55,Premium prices,100,premium
3590833767295,2046-09-21 15:07:55,Send offer,,
3591515766925,2046-09-22 01:07:55,Guest request,,
3591515766925,2046-09-22 11:07:55,Standard prices,63,standard
3591515766925,2046-09-22 21:07:55,Send offer,,
3591684067345,2046-09-23 07:07:55,Guest request,,
3591684067345,2046-09-23 17:07:55,Standard prices,51,standard
3591684067345,2046-09-24 03:07:55,Send offer,,
3592490682192,2046-09-24 13:07:55,Guest request,,
3592490682192,2046-09-24 23:07:55,Premium prices,97,premium
3592490682192,2046-09-25 09:07:55,Send offer,,
3593485485600,2046-09-25 19:07:55,Guest request,,
3593485485600,2046-09-26 05:07:55,Standard prices,20,standard
3593485485600,2046-09-26 15:07:55,Send offer,,
3594263275510,2046-09-27 01:07:55,Guest request,,
3594263275510,2046-09-27 11:07:55,Standard prices,64,standard
3594263275510,2046-09-27 21:07:55,Send offer,,
3595189798965,2046-09-28 07:07:55,Guest request,,
3595189798965,2046-09-28 17:07:55,Premium prices,97,premium
3595189798965,2046-09-29 03:07:55,Send offer,,
3596148225701,2046-09-29 13:07:55,Guest request,,
3596148225701,2046-09-29 23:07:55,Standard prices,53,standard
3596148225701,2046-09-30 09:07:55,Send offer,,
3596209908023,2046-09-30 19:07:55,Guest request,,
3596209908023,2046-10-01 05:07:55,Standard prices,79,standard
3596209908023,2046-10-01 15:07:55,Send offer,,
3596495982584,2046-10-02 01:07:55,Guest request,,
3596495982584,2046-10-02 11:07:55,Standard prices,44,standard
3596495982584,2046-10-02 21:07:55,Send offer,,
3597133321561,2046-10-03 07:07:55,Guest request,,
3597133321561,2046-10-03 17:07:55,Standard prices,37,standard
3597133321561,2046-10-04 03:07:55,Send offer,,
3597399385902,2046-10-04 13:07:55,Guest request,,
3597399385902,2046-10-04 23:07:55,Standard prices,14,standard
3597399385902,2046-10-05 09:07:55,Send offer,,
3597571105826,2046-10-05 19:07:55,Guest request,,
3597571105826,2046-10-06 05:07:55,Standard prices,56,standard
3597571105826,2046-10-06 15:07:55,Send offer,,
3598297008609,2046-10-07 01:07:55,Guest request,,
3598297008609,2046-10-07 11:07:55,Standard prices,47,standard
3598297008609,2046-10-07 21:07:55,Send offer,,
3598490816664,2046-10-08 07:07:55,Guest request,,
3598490816664,2046-10-08 17:07:55,Standard prices,32,standard
3598490816664,2046-10-09 03:07:55,Send offer,,
3598827074026,2046-10-09 13:07:55,Guest request,,
3598827074026,2046-10-09 23:07:55,Standard prices,78,standard
3598827074026,2046-10-10 09:07:55,Send offer,,
3599064616931,2046-10-10 19:07:55,Guest request,,
3599064616931,2046-10-11 05:07:55,Standard prices,45,standard
3599064616931,2046-10-11 15:07:55,Send offer,,
3599784559761,2046-10-12 01:07:55,Guest request,,
3599784559761,2046-10-12 11:07:55,Standard prices,34,standard
3599784559761,2046-10-12 21:07:55,Send offer,,
3600285289408,2046-10-13 07:07:55,Guest request,,
3600285289408,2046-10-13 17:07:55,Standard prices,28,standard
3600285289408,2046-10-14 03:07:55,Send offer,,
3601172823645,2046-10-14 13:07:55,Guest request,,
3601172823645,2046-10-14 23:07:55,Premium prices,100,premium
3601172823645,2046-10-15 09:07:55,Send offer,,
3601649757666,2046-10-15 19:07:55,Guest request,,
3601649757666,2046-10-16 05:07:55,Standard prices,86,standard
3601649757666,2046-10-16 15:07:55,Send offer,,
3601990032174,2046-10-17 01:07:55,Guest request,,
3601990032174,2046-10-17 11:07:55,Standard prices,77,standard
3601990032174,2046-10-17 21:07:55,Send offer,,
3602205149993,2046-10-18 07:07:55,Guest request,,
3602205149993,2046-10-18 17:07:55,Standard prices,48,standard
3602205149993,2046-10-19 03:07:55,Send offer,,
3602611450279,2046-10-19 13:07:55,Guest request,,
3602611450279,2046-10-19 23:07:55,Standard prices,41,standard
3602611450279,2046-10-20 09:07:55,Send offer,,
3602913652584,2046-10-20 19:07:55,Guest request,,
3602913652584,2046-10-21 05:07:55,Premium prices,96,premium
3602913652584,2046-10-21 15:07:55,Send offer,,
3603585552266,2046-10-22 01:07:55,Guest request,,
3603585552266,2046-10-22 11:07:55,Standard prices,52,standard
3603585552266,2046-10-22 21:07:55,Send offer,,
3603670074271,2046-10-23 07:07:55,Guest request,,
3603670074271,2046-10-23 17:07:55,Standard prices,19,standard
3603670074271,2046-10-24 03:07:55,Send offer,,
3604400788028,2046-10-24 13:07:55,Guest request,,
3604400788028,2046-10-24 23:07:55,Standard prices,36,standard
3604400788028,2046-10-25 09:07:55,Send offer,,
3605388715155,2046-10-25 19:07:55,Guest request,,
3605388715155,2046-10-26 05:07:55,Standard prices,10,standard
3605388715155,2046-10-26 15:07:55,Send offer,,
3606039995913,2046-10-27 01:07:55,Guest request,,
3606039995913,2046-10-27 11:07:55,Standard prices,67,standard
3606039995913,2046-10-27 21:07:55,Send offer,,
3606665423207,2046-10-28 07:07:55,Guest request,,
3606665423207,2046-10-28 17:07:55,Standard prices,42,standard
3606665423207,2046-10-29 03:07:55,Send offer,,
3607216738922,2046-10-29 13:07:55,Guest request,,
3607216738922,2046-10-29 23:07:55,Standard prices,22,standard
3607216738922,2046-10-30 09:07:55,Send offer,,
3607970401399,2046-10-30 19:07:55,Guest request,,
3607970401399,2046-10-31 05:07:55,Standard prices,60,standard
3607970401399,2046-10-31 15:07:55,Send offer,,
3608774362407,2046-11-01 01:07:55,Guest request,,
3608774362407,2046-11-01 11:07:55,Standard prices,62,standard
3608774362407,2046-11-01 21:07:55,Send offer,,
3609574177738,2046-11-02 07:07:55,Guest request,,
3609574177738,2046-11-02 17:07:55,Premium prices,95,premium
3609574177738,2046-11-03 03:07:55,Send offer,,
3610062010368,2046-11-03 13:07:55,Guest request,,
3610062010368,2046-11-03 23:07:55,Standard prices,16,standard
3610062010368,2046-11-04 09:07:55,Send offer,,
3610216981741,2046-11-04 19:07:55,Guest request,,
3610216981741,2046-11-05 05:07:55,Standard prices,84,standard
3610216981741,2046-11-05 15:07:55,Send offer,,
3610877152063,2046-11-06 01:07:55,Guest request,,
3610877152063,2046-11-06 11:07:55,Standard prices,51,standard
3610877152063,2046-11-06 21:07:55,Send offer,,
3611513016027,2046-11-07 07:07:55,Guest request,,
3611513016027,2046-11-07 17:07:55,Standard prices,84,standard
3611513016027,2046-11-08 03:07:55,Send offer,,
3611963453112,2046-11-08 13:07:55,Guest request,,
3611963453112,2046-11-08 23:07:55,Premium prices,100,premium
3611963453112,2046-11-09 09:07:55,Send offer,,
3611981970983,2046-11-09 19:07:55,Guest request,,
3611981970983,2046-11-10 05:07:55,Standard prices,62,standard
3611981970983,2046-11-10 15:07:55,Send offer,,
3612478549602,2046-11-11 01:07:55,Guest request,,
3612478549602,2046-11-11 11:07:55,Standard prices,70,standard
3612478549602,2046-11-11 21:07:55,Send offer,,
3613191543378,2046-11-12 07:07:55,Guest request,,
3613191543378,2046-11-12 17:07:55,Premium prices,92,premium
3613191543378,2046-11-13 03:07:55,Send offer,,
3613198549222,2046-11-13 13:07:55,Guest request,,
3613198549222,2046-11-13 23:07:55,Premium prices,91,premium
3613198549222,2046-11-14 09:07:55,Send offer,,
3613606184994,2046-11-14 19:07:55,Guest request,,
3613606184994,2046-11-15 05:07:55,Premium prices,91,premium
3613606184994,2046-11-15 15:07:55,Send offer,,
3614242600902,2046-11-16 01:07:55,Guest request,,
3614242600902,2046-11-16 11:07:55,Standard prices,89,standard
3614242600902,2046-11-16 21:07:55,Send offer,,
3614296110123,2046-11-17 07:07:55,Guest request,,
3614296110123,2046-11-17 17:07:55,Standard prices,73,standard
3614296110123,2046-11-18 03:07:55,Send offer,,
3614387527093,2046-11-18 13:07:55,Guest request,,
3614387527093,2046-11-18 23:07:55,Premium prices,92,premium
3614387527093,2046-11-19 09:07:55,Send offer,,
3615344288464,2046-11-19 19:07:55,Guest request,,
3615344288464,2046-11-20 05:07:55,Standard prices,24,standard
3615344288464,2046-11-20 15:07:55,Send offer,,
3615597682362,2046-11-21 01:07:55,Guest request,,
3615597682362,2046-11-21 11:07:55,Standard prices,70,standard
3615597682362,2046-11-21 21:07:55,Send offer,,
3616587152715,2046-11-22 07:07:55,Guest request,,
3616587152715,2046-11-22 17:07:55,Standard prices,43,standard
3616587152715,2046-11-23 03:07:55,Send offer,,
3617470522310,2046-11-23 13:07:55,Guest request,,
3617470522310,2046-11-23 23:07:55,Standard prices,29,standard
3617470522310,2046-11-24 09:07:55,Send offer,,
3617822843903,2046-11-24 19:07:55,Guest request,,
3617822843903,2046-11-25 05:07:55,Standard prices,51,standard
3617822843903,2046-11-25 15:07:55,Send offer,,
3617922218722,2046-11-26 01:07:55,Guest request,,
3617922218722,2046-11-26 11:07:55,Premium prices,98,premium
3617922218722,2046-11-26 21:07:55,Send offer,,
3618413230616,2046-11-27 07:07:55,Guest request,,
3618413230616,2046-11-27 17:07:55,Standard prices,59,standard
3618413230616,2046-11-28 03:07:55,Send offer,,
3618585577611,2046-11-28 13:07:55,Guest request,,
3618585577611,2046-11-28 23:07:55,Standard prices,74,standard
3618585577611,2046-11-29 09:07:55,Send offer,,
3618744333913,2046-11-29 19:07:55,Guest request,,
3618744333913,2046-11-30 05:07:55,Standard prices,69,standard
3618744333913,2046-11-30 15:07:55,Send offer,,
3619398794431,2046-12-01 01:07:55,Guest request,,
3619398794431,2046-12-01 11:07:55,Standard prices,65,standard
3619398794431,2046-12-01 21:07:55,Send offer,,
3619456823356,2046-12-02 07:07:55,Guest request,,
3619456823356,2046-12-02 17:07:55,Standard prices,20,standard
3619456823356,2046-12-03 03:07:55,Send offer,,
3619557091472,2046-12-03 13:07:55,Guest request,,
3619557091472,2046-12-03 23:07:55,Standard prices,52,standard
3619557091472,2046-12-04 09:07:55,Send offer,,
3620539288788,2046-12-04 19:07:55,Guest request,,
3620539288788,2046-12-05 05:07:55,Premium prices,95,premium
3620539288788,2046-12-05 15:07:55,Send offer,,
3621144419346,2046-12-06 01:07:55,Guest request,,
3621144419346,2046-12-06 11:07:55,Standard prices,47,standard
3621144419346,2046-12-06 21:07:55,Send offer,,
3621377106942,2046-12-07 07:07:55,Guest request,,
3621377106942,2046-12-07 17:07:55,Standard prices,85,standard
3621377106942,2046-12-08 03:07:55,Send offer,,
3621391644691,2046-12-08 13:07:55,Guest request,,
3621391644691,2046-12-08 23:07:55,Standard prices,46,standard
3621391644691,2046-12-09 09:07:55,Send offer,,
3622025638713,2046-12-09 19:07:55,Guest request,,
3622025638713,2046-12-10 05:07:55,Standard prices,13,standard
3622025638713,2046-12-10 15:07:55,Send offer,,
3622270358411,2046-12-11 01:07:55,Guest request,,
3622270358411,2046-12-11 11:07:55,Standard prices,29,standard
3622270358411,2046-12-11 21:07:55,Send offer,,
3623102367054,2046-12-12 07:07:55,Guest request,,
3623102367054,2046-12-12 17:07:55,Standard prices,78,standard
3623102367054,2046-12-13 03:07:55,Send offer,,
3623187592370,2046-12-13 13:07:55,Guest request,,
3623187592370,2046-12-13 23:07:55,Standard prices,49,standard
3623187592370,2046-12-14 09:07:55,Send offer,,
3623707475679,2046-12-14 19:07:55,Guest request,,
3623707475679,2046-12-15 05:07:55,Standard prices,64,standard
3623707475679,2046-12-15 15:07:55,Send offer,,
3623745809593,2046-12-16 01:07:55,Guest request,,
3623745809593,2046-12-16 11:07:55,Standard prices,28,standard
3623745809593,2046-12-16 21:07:55,Send offer,,
3623902826647,2046-12-17 07:07:55,Guest request,,
3623902826647,2046-12-17 17:07:55,Standard prices,56,standard
3623902826647,2046-12-18 03:07:55,Send offer,,
3624685900643,2046-12-18 13:07:55,Guest request,,
3624685900643,2046-12-18 23:07:55,Standard prices,34,standard
3624685900643,2046-12-19 09:07:55,Send offer,,
3625256114642,2046-12-19 19:07:55,Guest request,,
3625256114642,2046-12-20 05:07:55,Standard prices,42,standard
3625256114642,2046-12-20 15:07:55,Send offer,,
3625314272811,2046-12-21 01:07:55,Guest request,,
3625314272811,2046-12-21 11:07:55,Standard prices,52,standard
3625314272811,2046-12-21 21:07:55,Send offer,,
3625373368742,2046-12-22 07:07:55,Guest request,,
3625373368742,2046-12-22 17:07:55,Standard prices,10,standard
3625373368742,2046-12-23 03:07:55,Send offer,,
3626177333401,2046-12-23 13:07:55,Guest request,,
3626177333401,2046-12-23 23:07:55,Standard prices,50,standard
3626177333401,2046-12-24 09:07:55,Send offer,,
3626612243257,2046-12-24 19:07:55,Guest request,,
3626612243257,2046-12-25 05:07:55,Standard prices,14,standard
3626612243257,2046-12-25 15:07:55,Send offer,,
3627103478798,2046-12-26 01:07:55,Guest request,,
3627103478798,2046-12-26 11:07:55,Standard prices,89,standard
3627103478798,2046-12-26 21:07:55,Send offer,,
3627348982935,2046-12-27 07:07:55,Guest request,,
3627348982935,2046-12-27 17:07:55,Standard prices,51,standard
3627348982935,2046-12-28 03:07:55,Send offer,,
3627778025282,2046-12-28 13:07:55,Guest request,,
3627778025282,2046-12-28 23:07:55,Standard prices,46,standard
3627778025282,2046-12-29 09:07:55,Send offer,,
3628178036926,2046-12-29 19:07:55,Guest request,,
3628178036926,2046-12-30 05:07:55,Standard prices,55,standard
3628178036926,2046-12-30 15:07:55,Send offer,,
3629061526761,2046-12-31 01:07:55,Guest request,,
3629061526761,2046-12-31 11:07:55,Standard prices,47,standard
3629061526761,2046-12-31 21:07:55,Send offer,,
3629352663547,2047-01-01 07:07:55,Guest request,,
3629352663547,2047-01-01 17:07:55,Standard prices,15,standard
3629352663547,2047-01-02 03:07:55,Send offer,,
3630311775852,2047-01-02 13:07:55,Guest request,,
3630311775852,2047-01-02 23:07:55,Standard prices,39,standard
3630311775852,2047-01-03 09:07:55,Send offer,,
3631298118283,2047-01-03 19:07:55,Guest request,,
3631298118283,2047-01-04 05:07:55,Standard prices,24,standard
3631298118283,2047-01-04 15:07:55,Send offer,,
3631778698193,2047-01-05 01:07:55,Guest request,,
3631778698193,2047-01-05 11:07:55,Standard prices,40,standard
3631778698193,2047-01-05 21:07:55,Send offer,,
3631857882007,2047-01-06 07:07:55,Guest request,,
3631857882007,2047-01-06 17:07:55,Standard prices,31,standard
3631857882007,2047-01-07 03:07:55,Send offer,,
3632781573537,2047-01-07 13:07:55,Guest request,,
3632781573537,2047-01-07 23:07:55,Standard prices,85,standard
3632781573537,2047-01-08 09:07:55,Send offer,,
3633448465930,2047-01-08 19:07:55,Guest request,,
3633448465930,2047-01-09 05:07:55,Standard prices,47,standard
3633448465930,2047-01-09 15:07:55,Send offer,,
3634140378967,2047-01-10 01:07:55,Guest request,,
3634140378967,2047-01-10 11:07:55,Standard prices,40,standard
3634140378967,2047-01-10 21:07:55,Send offer,,
3634530820909,2047-01-11 07:07:55,Guest request,,
3634530820909,2047-01-11 17:07:55,Standard prices,28,standard
3634530820909,2047-01-12 03:07:55,Send offer,,
3635408457793,2047-01-12 13:07:55,Guest request,,
3635408457793,2047-01-12 23:07:55,Standard prices,77,standard
3635408457793,2047-01-13 09:07:55,Send offer,,
3635669690429,2047-01-13 19:07:55,Guest request,,
3635669690429,2047-01-14 05:07:55,Standard prices,66,standard
3635669690429,2047-01-14 15:07:55,Send offer,,
3635931877126,2047-01-15 01:07:55,Guest request,,
3635931877126,2047-01-15 11:07:55,Premium prices,95,premium
3635931877126,2047-01-15 21:07:55,Send offer,,
3636763060840,2047-01-16 07:07:55,Guest request,,
3636763060840,2047-01-16 17:07:55,Standard prices,82,standard
3636763060840,2047-01-17 03:07:55,Send offer,,
3637139581627,2047-01-17 13:07:55,Guest request,,
3637139581627,2047-01-17 23:07:55,Standard prices,77,standard
3637139581627,2047-01-18 09:07:55,Send offer,,
3637550497295,2047-01-18 19:07:55,Guest request,,
3637550497295,2047-01-19 05:07:55,Standard prices,66,standard
3637550497295,2047-01-19 15:07:55,Send offer,,
3638088847525,2047-01-20 01:07:55,Guest request,,
3638088847525,2047-01-20 11:07:55,Standard prices,82,standard
3638088847525,2047-01-20 21:07:55,Send offer,,
3638462835652,2047-01-21 07:07:55,Guest request,,
3638462835652,2047-01-21 17:07:55,Standard prices,41,standard
